Company_Name,Symbol_BSE,Symbol_NSE,BSE_Code,ISIN
The Jammu & Kashmir Bank Limited,J&KBANK,J&KBANK,532209.0,INE168A01041
GCM SECURITIES LTD,GCMSECU,,535431.0,INE168O01026
Emcure Pharmaceuticals Limited,,EMCURE,,INE168P01015
Coromandel International Limited,COROMANDEL,COROMANDEL,506395.0,INE169A01031
NMS RESOURCES GLOBAL LIMITED,NMSRESRC,,522289.0,INE169F01014
Orkla India Limited,,ORKLAINDIA,,INE16NZ01023
Borana Weaves Limited,,BORANA,,INE16SF01016
CAT TECHNOLOGIES LTD.,CATECH,,531682.0,INE170B01037
MODIPON LTD.,MODIPON,,503776.0,INE170C01019
APM INDUSTRIES LTD.,APMIN,,523537.0,INE170D01025
Satia Industries Limited,SATIA,SATIA,539201.0,INE170E01023
Hinduja Global Solutions Limited,HGS,HGS,532859.0,INE170I01016
MIDEAST INTEGRATED STEELS LIMI,MESCON,,540744.0,INE170N01016
SURAJ INDUSTRIES LTD.,SURJIND,,526211.0,INE170U01011
Salasar Techno Engineering Limited,SALASAR,SALASAR,540642.0,INE170V01027
The Federal Bank  Limited,FEDERALBNK,FEDERALBNK,500469.0,INE171A01029
PRABHAT TECHNOLOGIES (INDIA) L,PTIL,,540027.0,INE171P01019
Bharat Dynamics Limited,BDL,,541143.0,INE171Z01018
Bharat Dynamics Limited,,BDL,,INE171Z01026
Castrol India Limited,CASTROLIND,CASTROLIND,500870.0,INE172A01027
IEC EDUCATION LTD.,IECEDU,,531840.0,INE172B01017
CAPITAL TRADE LINKS LTD,CTL,,538476.0,INE172D01021
Smruthi Organics Limited,SMRUTHIORG,,540686.0,INE172E01011
RADHA MADHAV CORPORATION LTD.,RMCL,,532692.0,INE172H01014
Imagicaaworld Entertainment Limited,IMAGICAA,IMAGICAA,539056.0,INE172N01012
Standard Industries Limited,SIL,SIL,530017.0,INE173A01025
TEJASSVI AAHARAM LIMITED,TEJASSVI,,531628.0,INE173E01019
SRM ENERGY LTD.,SRMENERGY,,523222.0,INE173J01018
ABC GAS (INTERNATIONAL) LTD.,ABCGAS,,513119.0,INE173M01012
Umiya Tubes Limited,UMIYA,,539798.0,INE173U01015
HI-TECH WINDING SYSTEMS LIMITE,HITECHWIND,,541627.0,INE173V01013
Jain Irrigation Systems Limited,JISLJALEQS,JISLJALEQS,500219.0,INE175A01038
SPENTA INTERNATIONAL LTD.,SPENTA,,526161.0,INE175C01018
Aerpace Industries Limited,AERPACE,,534733.0,INE175N01023
KUSAM ELECTRICAL INDUSTRIES LT,KUSUMEL,,511048.0,INE175Q01018
Bata India Limited,BATAINDIA,BATAINDIA,500043.0,INE176A01028
Havells India Limited,HAVELLS,HAVELLS,517354.0,INE176B01034
SATHAVAHANA ISPAT LTD.,SATHAISPAT,,526093.0,INE176C01016
TAMILNADU STEEL TUBES LTD.,TNSTLTU,,513540.0,INE176E01012
Sicagen India Limited,SICAGEN,SICAGEN,533014.0,INE176J01011
Crane Infrastructure Limited,CRANEINFRA,,538770.0,INE176L01017
CASPIAN CORPORATE SERVICES LIM,CASPIAN,,534732.0,INE176N01021
ESPIRE HOSPITALITY LIMITED,ESPIRE,,532016.0,INE176O01011
Rajkot Investment Trust Limite,RAJKOTINV,,539495.0,INE176R01014
Ingersoll Rand (India) Limited,INGERRAND,INGERRAND,500210.0,INE177A01018
Batliboi Limited,BATLIBOI,BATLIBOI,522004.0,INE177C01022
INTERWORLD DIGITAL LTD.,INTERDIGI,,532072.0,INE177D01020
SPV GLOBAL TRADING LIMITED,SPVGLOBAL,,512221.0,INE177E01010
SPV GLOBAL TRADING LIMITED,SPVGLOB-RE,,750704.0,INE177E20010
Kovai Medical Center & Hospital Limited,KOVAI,KOVAI,523323.0,INE177F01017
GODAWARI POWER & ISPAT LTD.,GPIL,,532734.0,INE177H01021
Godawari Power And Ispat limited,,GPIL,,INE177H01039
INTEGRATED PROTEINS LTD.,INTEGFD,,519606.0,INE177M01013
Chennai Petroleum Corporation Limited,CHENNPETRO,CHENNPETRO,500110.0,INE178A01016
Smartlink Holdings Limited,SMARTLINK,SMARTLINK,532419.0,INE178C01020
SKYLINE MILLARS LTD.,SKYLMILAR,,505650.0,INE178E01026
ECO FRIENDLY FOOD PROCESSING P,EFPL,,534839.0,INE178O01025
Advik Capital Limited,ADVIKCA,,539773.0,INE178T01024
Advik Capital Limited,ADVIKCA-RE,,750701.0,INE178T20016
Procter & Gamble Hygiene and Health Care Limited,PGHH,PGHH,500459.0,INE179A01014
TRIDENT TOOLS LTD.,TRIDETOOL,,531972.0,INE179D01018
Davangere Sugar Company Limite,DAVANGERE,,543267.0,INE179G01011
Davangere Sugar Company Limited,,DAVANGERE,,INE179G01029
Davangere Sugar Company Limite,DAVAN-RE,,750715.0,INE179G20011
TINE AGRO LIMITED,TINEAGRO,,531205.0,INE179O01015
Max Financial Services Limited,MFSL,MFSL,500271.0,INE180A01020
CAPRI GLOBAL CAPITAL LIMITED,CGCL,,531595.0,INE180C01026
Capri Global Capital Limited,,CGCL,,INE180C01042
Capri Global Capital Limited,CGCL-RE,,750770.0,INE180C20018
EMKAY AROMATICS LTD.,EMKAR,,531011.0,INE180D01016
CONFIDENCE FINANCE AND TRADING,CONFINT,,504340.0,INE180M01033
Focus Suites Solutions & Servi,FSSPL,,540945.0,INE180Z01019
PANTHER INDUSTRIAL PRODUCTS LT,PANIDPR,,524055.0,INE181D01014
AJR INFRA AND TOLLING LIMITED,AJRINFRA,,532959.0,INE181G01025
Sparkling (India) Finshares Li,SIFL,,540211.0,INE181T01010
Classic Filaments Limited,CFL,,540310.0,INE181U01018
Pfizer Limited,PFIZER,PFIZER,500680.0,INE182A01018
Marathon Nextgen Realty Limited,MARATHON,MARATHON,503101.0,INE182D01020
TMT (INDIA) LTD.,TMTIND-B1,,522171.0,INE182E01010
Finolex Industries Limited,FINOLEXIND,FINPIPE,500940.0,INE183A01024
CYBELE INDUSTRIES LTD.,CYBELEIND,,531472.0,INE183D01010
Continental Securities Limited,CSL,,538868.0,INE183Q01020
Decorous Investment and Tradin,DITCO,,539405.0,INE183R01010
PULSAR INTERNATIONAL LTD.,PULSRIN,,512591.0,INE183U01014
IRB InvIT Fund,IRBINVIT,,540526.0,INE183W23014
Sagarsoft (India) Limited,SAGARSOFT,,540143.0,INE184B01012
RAJASTHAN GASES LTD.,RAJGASES,,526873.0,INE184D01026
UTL INDUSTRIES LIMITED,UTLINDS,,500426.0,INE184E01024
Everest Kanto Cylinder Limited,EKC,EKC,532684.0,INE184H01027
Diffusion Engineers Limited,,DIFFNKG,,INE184O01015
Fraser And Company Limited,FRASER,,539032.0,INE184Q01010
Alstone Textiles (India) Ltd,ALSTONE,,539277.0,INE184S01024
Advance Syntex Limited,ASYL,,539982.0,INE184U01012
Shree Ajit Pulp & Paper Limited,SAPPL,SAPPL,538795.0,INE185C01017
SERVOTEACH INDUSTRIES LTD,SERVOTEACH,,531944.0,INE185D01015
FILATEX FASHIONS LTD.,FILATFASH,,532022.0,INE185E01013
Filatex Fashions Limited,,FILATFASH,,INE185E01021
Celebrity Fashions Limited,CELEBRITY,CELEBRITY,532695.0,INE185H01016
ARNOLD HOLDINGS LTD,ARNOLD,,537069.0,INE185K01036
KCD INDUSTRIES INDIA LIMITED,KCDGROUP,,540696.0,INE185U01035
KCD INDUSTRIES INDIA LIMITED,KCD-RE,,750788.0,INE185U20019
Gujarat Alkalies and Chemicals Limited,GUJALKALI,GUJALKALI,530001.0,INE186A01019
SIP INDUSTRIES LTD.,SIPIND,,523164.0,INE186B01017
MEFCOM CAPITAL MARKETS LTD.,MEFCOMCAP,,531176.0,INE186C01023
VIKALP SECURITIES LTD.,VIKALPS,,531334.0,INE186E01011
Bannari Amman Spinning Mills Limited,BASML,BASML,532674.0,INE186H01022
Bannari Amman Spinning Mills L,BASML-RE,,750668.0,INE186H20014
VITAN AGRO INDUSTRIES LTD,VITANAGRO,,538548.0,INE186Q01023
OSIAJEE TEXFAB LIMITED,OSIAJEE,,540198.0,INE186R01013
JBF INDUSTRIES LTD.,JBFIND,,514034.0,INE187A01017
TALBROS AUTOMOTIVE COMPONENTS,TALBROAUTO,,505160.0,INE187D01011
Talbros Automotive Components Limited,,TALBROAUTO,,INE187D01029
Consecutive Investments & Trad,CITL,,539091.0,INE187R01011
WESTERN MINISTIL LTD.,WMINIMT,,504998.0,INE187U01015
Fertilizers and Chemicals Travancore Limited,FACT,FACT,590024.0,INE188A01015
Igarashi Motors India Limited,IGARASHI,IGARASHI,517380.0,INE188B01013
WILLIAMSON FINANCIAL SERVICES,WILLIMFI,,519214.0,INE188E01017
Vertoz Limited,,VERTOZ,,INE188Y01031
Styrenix Performance Materials Limited,STYRENIX,STYRENIX,506222.0,INE189B01011
Nelcast Limited,NELCAST,NELCAST,532864.0,INE189I01024
OASIS TRADELINK LTD,OASIS,,538547.0,INE189Q01019
GNG Electronics Limited,,EBGNG,,INE18JU01028
ARIHANTS SECURITIES LTD.,ARISE,,531017.0,INE190D01015
MATRA REALTY LTD.,MATRAREAL,,512167.0,INE190E01021
THAKRAL SERVICES (INDIA) LTD.,THAKRAL,,509015.0,INE190F01028
Sakuma Exports Limited,SAKUMA,SAKUMA,532713.0,INE190H01024
Orchid Pharma Limited,ORCHIDPHAR,ORCHPHARMA,524372.0,INE191A01027
Welspun Corp Limited,WELCORP,WELCORP,532144.0,INE191B01025
PRECISION CONTAINEURS LTD.,PRECISION,,523874.0,INE191C01015
PVR INOX Limited,PVRINOX,PVRINOX,532689.0,INE191H01014
PVR INOX LIMITED,PVRINOX-RE,,750638.0,INE191H20014
Housing Development and Infrastructure Limited,HDIL,HDIL,532873.0,INE191I01012
Alexander Stamps And Coin Limi,ALEXANDER,,511463.0,INE191N01012
LAKHOTIA POLYESTERS (INDIA) LT,LAKHOTIA,,535387.0,INE191O01010
GCM CAPITAL ADVISORS LTD,GCMCAPI,,538319.0,INE191P01017
Shiva Granito Export Limited,SHIVAEXPO,,540072.0,INE191V01015
TATA CONSUMER PRODUCTS LIMITED,TATACONSUM,TATACONSUM,500800.0,INE192A01025
Welspun Living Limited,WELSPUNIND,WELSPUNLIV,514162.0,INE192B01031
VAS INFRASTRUCTURE LTD.,VASINFRA,,531574.0,INE192C01013
GRM Overseas Limited,GRMOVER,GRMOVER,531449.0,INE192H01020
Avenue Supermarts Limited,DMART,DMART,540376.0,INE192R01011
AYM Syntex Limited,AYMSYNTEX,AYMSYNTEX,508933.0,INE193B01039
DISHA RESOURCES LIMITED,DRL,,531553.0,INE193D01019
Bajaj Electricals Limited,BAJAJELEC,BAJAJELEC,500031.0,INE193E01025
SHESHADRI INDUSTRIES LIMITED,SHESHAINDS,,539111.0,INE193R01019
Asian Star Company Limited,ASTAR,ASTAR,531847.0,INE194D01017
GARG FURNACE LTD.,GARGFUR,,530615.0,INE194E01015
GENESIS IBRC INDIA LIMITED,GENESIS,,514336.0,INE194N01016
Fredun Pharmaceuticals Limited,FREDUN,,539730.0,INE194R01017
Supreme Industries Limited,SUPREMEIND,SUPREMEIND,509930.0,INE195A01028
Luharuka Media & Infra Limited,LUHARUKA,,512048.0,INE195E01020
SELLWIN TRADERS LIMITED,SELLWIN,,538875.0,INE195F01019
ABIRAMI FINANCIAL SERVICES (IN,ABIRAFN,,511756.0,INE195I01013
PNC Infratech Limited,PNCINFRA,PNCINFRA,539150.0,INE195J01029
Prozone Realty Limited,PROZONINTU,PROZONER,534675.0,INE195N01013
Shailja Commercial Trade Frenz,SHAILJA,,539520.0,INE195R01014
SecUR Credentials Limited,SECURCRED,,543625.0,INE195Y01010
Marico Limited,MARICO,MARICO,531642.0,INE196A01026
SHIRPUR GOLD REFINERY LTD.,SHIRPUR-G,,512289.0,INE196B01016
OCL IRON AND STEEL LTD.,OISL,,533008.0,INE196J01019
Majestic Research Services and,MRSS,,539229.0,INE196R01012
Worth Peripherals Limited,,WORTHPERI,,INE196Y01018
Jyoti Structures Limited,JYOTISTRUC,JYOTISTRUC,513250.0,INE197A01024
AXEL POLYMERS LTD.,AXELPOLY,,513642.0,INE197C01012
Jindal Poly Films Limited,JINDALPOLY,JINDALPOLY,500227.0,INE197D01010
Landmark Property Development Company Limited,LPDC,LPDC,533012.0,INE197J01017
Aananda Lakshmi Spinning Mills,AANANDALAK,,539096.0,INE197R01010
Euro Pratik Sales Limited,,EUROPRATIK,,INE198501012
CAMEX LTD.,CAMEXLTD,,524440.0,INE198C01010
Aarey Drugs & Pharmaceuticals Limited,AREYDRG,AAREYDRUGS,524412.0,INE198H01019
CDG PETCHEM LIMITED,CDG,,534796.0,INE198N01017
Procter & Gamble Health Limited,PGHL,PGHL,500126.0,INE199A01012
Advani Hotels & Resorts (India) Limited,ADVANIHOTR,ADVANIHOTR,523269.0,INE199C01026
MARTIN BURN LTD.,MARBU,,523566.0,INE199D01016
SUNSHIELD CHEMICALS LTD.,SUNSHIEL,,530845.0,INE199E01014
Jagran Prakashan Limited,JAGRAN,JAGRAN,532705.0,INE199G01027
Gretex Corporate Services Limited,GCSL,GCSL,543324.0,INE199P01028
Shree Ram Twistex Limited,,SRTL,,INE19GK01015
Tenneco Clean Air India Limited,,TENNIND,,INE19RI01016
GK Energy Limited,,GKENERGY,,INE1AG301022
Advance Agrolife Limited,,ADVANCE,,INE1B0W01010
Shringar House of Mangalsutra Limited,,SHRINGARMS,,INE1B3L01017
Shreeji Shipping Global Limited,,SHREEJISPG,,INE1B6101010
Om Freight Forwarders Limited,,OMFREIGHT,,INE1BZC01019
Emmvee Photovoltaic Power Limited,,EMMVEE,,INE1C6T01020
Vedanta Aluminium Metal Limited,,VAML,,INE1CDF01017
Vedanta Iron and Steel Limited,,VISL,,INE1CLE01013
Jinkushal Industries Limited,,JKIPL,,INE1FF001016
Siemens Energy India Limited,,ENRIN,,INE1NPP01017
PNGS Reva Diamond Jewellery Limited,,PNGSREVA,,INE1RDG01013
Advit Jewels Limited,,RAMBHAJO,,INE1SJO01012
KSR Footwear Limited,,KSR,,INE1SPP01016
Raymond Realty Limited,,RAYMONDREL,,INE1SY401010
Tata Motors Limited,,TMCV,,INE1TAE01010
STL Networks Limited,,STLNETWORK,,INE1VXE01018
Allcargo Global Limited,,AGL,,INE1YPB01014
GE Vernova T&D India Limited,GET&D,GVT&D,522275.0,INE200A01026
UNISYS SOFTWARES & HOLDING IND,UNISH,,531831.0,INE200B01016
Media Matrix Worldwide Limited,MMWL,MMWL,512267.0,INE200D01020
Varun Beverages Limited,VBL,,540180.0,INE200M01021
Varun Beverages Limited,,VBL,,INE200M01039
GCM COMMODITY & DERIVATIVES LT,GCMCOMM,,535917.0,INE200P01016
Manali Petrochemicals Limited,MANALIPETC,MANALIPETC,500268.0,INE201A01024
Majestic Auto Limited,MAJESAUT,MAJESAUT,500267.0,INE201B01022
Richfield Financial Services L,RFSL,,539435.0,INE201C01012
Shri Niwas Leasing and Finance,SHRINIWAS,,538897.0,INE201F01015
LGB FORGE LTD.,LGBFORGE,,533007.0,INE201J01017
Expleo Solutions Limited,EXPLEOSOL,EXPLEOSOL,533121.0,INE201K01015
CL Educate Limited,CLEDUCATE,CLEDUCATE,540403.0,INE201M01029
BHARAT TEXTILES & PROOFING IND,BHATEXT,,531029.0,INE201N01019
G R Infraprojects Limited,GRINFRA,GRINFRA,543317.0,INE201P01022
Piramal Finance Limited,,PIRAMALFIN,,INE202B01038
TEEM LABORATORIES LTD.,TEEM,,507761.0,INE202D01018
Indian Renewable Energy Development Agency Limited,,IREDA,,INE202E01016
Kernex Microsystems (India) Limited,KERNEX,KERNEX,532686.0,INE202H01019
ARC Finance Limited,ARCFIN,,540135.0,INE202R01026
TSF INVESTMENTS LIMITED,,TSFINV,,INE202Z01029
AstraZeneca Pharma India Limited,ASTRAZEN,ASTRAZEN,506820.0,INE203A01020
VICTORIA MILLS LTD.,VICTMILL,,503349.0,INE203D01016
Indraprastha Gas Limited,IGL,IGL,532514.0,INE203G01027
SHYAMKAMAL INVESTMENTS LTD.,SHYMINV,,505515.0,INE203N01015
NOBLE POLYMERS LIMITED,NOBPOL,,539200.0,INE203Q01026
Universal Autofoundry Limited,UNIAUTO,,539314.0,INE203T01012
Silly Monks Entertainment Limited,,SILLYMONKS,,INE203Y01012
IG Petrochemicals Limited,IGPL,IGPL,500199.0,INE204A01010
SHRI DINESH MILLS LTD.,SHRIDINE,,503804.0,INE204C01024
VENLON ENTERPRISES LTD.,VENLONENT,,524038.0,INE204D01022
Agarwal Industrial Corporation Limited,AGARIND,AGARIND,531921.0,INE204E01012
EXDON TRADING CO.LTD.,ZEXDONTR,,512017.0,INE204I01013
LOOKS HEALTH SERVICES LIMITED,LOOKS,,534422.0,INE204N01013
GOLD LINE INTERNATIONAL FINVES,GOLDLINE,,538180.0,INE204P01026
LE LAVOIR LIMITED,LELAVOIR,,539814.0,INE204S01012
Sanghvi Brands Limited,SBRANDS,,540782.0,INE204Y01010
Vedanta Limited,VEDL,VEDL,500295.0,INE205A01025
ELECON ENGINEERING CO.LTD.,ELECON,,505700.0,INE205B01023
Elecon Engineering Company Limited,,ELECON,,INE205B01031
Poly Medicure Limited,POLYMED,POLYMED,531768.0,INE205C01021
STEEL STRIPS INFRASTRUCTURES L,STLSTRINF,,513173.0,INE205F01016
STI PRODUCTS INDIA LTD.,STIPROD,,517492.0,INE205G01014
Zodiac Clothing Company Limited,ZODIACLOTH,ZODIACLOTH,521163.0,INE206B01013
PRATIK PANELS LTD.,PRATIK,,526490.0,INE206C01029
Authum Investment & Infrastructure Limited,AIIL,AIIL,539177.0,INE206F01022
Authum Investment & Infrastruc,AIIL-RE,,750654.0,INE206F20014
DIAMANT INFRASTRUCTURE LIMITED,DIAMANT,,508860.0,INE206I01026
Ravindra Energy Limited,RELTD,RELTD,504341.0,INE206N01018
Sun Retail Limited,SUNRETAIL,,542025.0,INE206Z01020
UNIWORTH LTD.,UNIWORTH,,514144.0,INE207A01013
SHARP INDIA LTD.,SHARP,,523449.0,INE207B01011
ADINATH TEXTILES LTD.,ADINATH,,514113.0,INE207C01019
FAZE THREE AUTOFAB LIMITED,FAZE3AUTO,,532459.0,INE207D01017
Ram Ratna Wires Limited,RAMRAT,RAMRAT,522281.0,INE207E01023
Gujarat Natural Resources Limited,GNRL,GNRL,513536.0,INE207H01018
Ashok Leyland Limited,ASHOKLEY,ASHOKLEY,500477.0,INE208A01029
Aegis Logistics Limited,AEGISLOG,AEGISLOG,500003.0,INE208C01025
KOFFEE BREAK PICTURES LTD.,KOFFBREAK,,531602.0,INE208D01023
Octaware Technologies Limited,OCTAWARE,,540416.0,INE208U01019
Sundrop Brands Limited,ATFL,SUNDROP,500215.0,INE209A01019
Rico Auto Industries Limited,RICOAUTO,RICOAUTO,520008.0,INE209B01025
ALFA TRANSFORMERS LTD.,ALFATRAN,,517546.0,INE209C01015
Jupiter Wagons Limited,JWL,JWL,533272.0,INE209L01016
ESTEEM BIO ORGANIC FOOD PROCES,EBFL,,534927.0,INE209O01028
Williamson Magor & Company Limited,WILLAMAGOR,WILLAMAGOR,519224.0,INE210A01017
Aro Granite Industries Limited,AROGRANITE,AROGRANITE,513729.0,INE210C01013
UNISHIRE URBAN INFRA LTD,UNISHIRE,,537582.0,INE210P01015
The Phoenix Mills Limited,PHOENIXLTD,PHOENIXLTD,503100.0,INE211B01039
Abhinav Leasing & Finance Limi,ALFL,,538952.0,INE211D01027
VKJ INFRADEVELOPERS LTD,VKJINFRA,,536128.0,INE211P01021
Power Mech Projects Limited,POWERMECH,POWERMECH,539302.0,INE211R01019
LIBORD FINANCE LTD,LIBORDFIN,,511593.0,INE212B01011
AIA Engineering Limited,AIAENG,AIAENG,532683.0,INE212H01026
S. P. Apparels Limited,SPAL,SPAL,540048.0,INE212I01016
CHEMTECH INDUSTRIAL VALVES LTD,CHEMTECH,,537326.0,INE212P01011
P. B. Films Limited,PBFL,,539352.0,INE212Q01019
Fractal Analytics Limited,,FRACTAL,,INE212S01015
Oil & Natural Gas Corporation Limited,ONGC,ONGC,500312.0,INE213A01029
ODYSSEY TECHNOLOGIES LTD.,ODYSSEY,,530175.0,INE213B01019
Banco Products (I) Limited,BANCOINDIA,BANCOINDIA,500039.0,INE213C01025
Beekay Steel Industries Limited,BEEKAY,BEEKAY,539018.0,INE213D01015
TRANSGLOBE FOODS LTD.,TRANSFD,,519367.0,INE213P01027
SAI INDUSTRIES LTD.,SAINDUS,,530905.0,INE213S01013
Ladam Affortable Housing Limit,LAHL,,540026.0,INE213U01019
Cybertech Systems And Software Limited,CYBERTECH,CYBERTECH,532173.0,INE214A01019
INNOCORP LTD.,INNOCORP,,531929.0,INE214B01017
BISIL PLAST LIMITED,BISIL,,531671.0,INE214D01021
Graviss Hospitality Limited,GRAVISSHO,GRAVISSHO,509546.0,INE214F01026
LTM Limited,LTIM,LTM,540005.0,INE214T01019
Orchasp Limited,ORCHASP,ORCHASP,532271.0,INE215B01022
Mahindra EPC Irrigation Limited,MAHEPC,MAHEPC,523754.0,INE215D01010
The Western India Plywoods Limited,,WIPL,,INE215F01023
MAAN ALUMINIUM LTD.,MAANALU,,532906.0,INE215I01019
Maan Aluminium Limited,,MAANALU,,INE215I01027
Britannia Industries Limited,BRITANNIA,BRITANNIA,500825.0,INE216A01030
YASH MANAGEMENT & SATELLITE LT,YASHMGM,,511601.0,INE216B01012
CALCOM VISION LTD.,CALCOM,,517236.0,INE216C01010
KSS LIMITED,KSERASERA,,532081.0,INE216D01026
EDUCOMP SOLUTIONS LTD.,EDUCOMP,,532696.0,INE216H01027
NEO INFRACON LTD.,NEOINFRA,,514332.0,INE216I01017
Aavas Financiers Limited,AAVAS,AAVAS,541988.0,INE216P01012
Mega Nirman & Industries Limit,MNIL,,539767.0,INE216Q01010
ZUARI INDUSTRIES LIMITED,ZUARIIND,ZUARIIND,500780.0,INE217A01012
Kajaria Ceramics Limited,KAJARIACER,KAJARIACER,500233.0,INE217B01036
Bazel International Limited,BAZELINTER,,539946.0,INE217E01014
Equippp Social Impact Technologies Limited,EQUIPPP,EQUIPPP,590057.0,INE217G01035
Reliance Home Finance Limited,RELHOME,RHFL,540709.0,INE217K01011
Shriram Properties Limited,SHRIRAMPPS,SHRIRAMPPS,543419.0,INE217L01019
Partani Appliances Limited,PARTANI,,538686.0,INE217P01010
Nishtha Finance And Investment,NFIL,,539311.0,INE217Q01018
Apoorva Leasing Finance & Inve,APOORVA,,539545.0,INE217S01014
K-LIFESTYLE & INDUSTRIES LIMIT,KLIFESTYL,,514221.0,INE218A01028
MEGLON INFRA-REAL (INDIA) LTD.,MEGLON,,511367.0,INE218B01018
Ausom Enterprise Limited,AUSOMENT,AUSOMENT,509009.0,INE218C01016
Palred Technologies Limited,PALRED,PALREDTEC,532521.0,INE218G01033
Canara Robeco Asset Management Company Limited,,CRAMC,,INE218I01013
GUJCHEM DISTILLERS INDIA LTD.,GUJCMDS,,506640.0,INE218N01021
AMRAPALI CAPITAL AND FINANCE S,ACFSL,,536737.0,INE218P01018
Nirbhay Colours India Limited,NIRBHAYIND,,526349.0,INE218T01010
KSL AND INDUSTRIES LTD.,KSLIND,,530149.0,INE219A01026
HARIYANA VENTURES LIMITED,HVL,,506024.0,INE219D01012
TREND ELECTRONICS LTD.,TRENDELEC,,517228.0,INE219F01017
VANDANA KNITWEAR LTD.,VANDANA,,532090.0,INE219M01021
DEE KARTAVYA FINANCE LTD.,DKARTAV,,531826.0,INE219N01011
MODERN INSULATORS LTD.,MODINSU,,515008.0,INE219W01012
India Grid Trust,IGRID-RE,,750659.0,INE219X20010
India Grid Trust,INDIGRID,,540565.0,INE219X23014
R M Drip and Sprinklers Systems Limited,,RMDRIP,,INE219Y01026
ESKAY KNIT (INDIA) LTD.,ESKAY,,514118.0,INE220A01032
Kalpataru Projects International Limited,KPIL,KPIL,522287.0,INE220B01022
DHANALAXMI ROTO SPINNERS LTD.,DHANROTO,,521216.0,INE220C01012
Jindal Stainless Limited,JSL,JSL,532508.0,INE220G01021
Future Consumer Limited,FCONSUMER,,533400.0,INE220J01025
Credo Brands Marketing Limited,,MUFTI,,INE220Q01020
Sharat Industries Limited,SHINDL,SHINDL,519397.0,INE220Z01013
Dynamatic Technologies Limited,DYNAMATECH,DYNAMATECH,505242.0,INE221B01012
OSCAR INVESTMENTS LTD.,OSCAR,,501179.0,INE221D01018
GTL Infrastructure Limited,GTLINFRA,GTLINFRA,532775.0,INE221H01019
CELESTIAL BIOLABS LIMITED,CELESTIAL,,532871.0,INE221I01017
Sharda Cropchem Limited,SHARDACROP,SHARDACROP,538666.0,INE221J01015
QUANTUM BUILD-TECH LTD,QUANTBUILD,,538596.0,INE222B01028
VTM LTD.,VTMLTD,,532893.0,INE222F01029
RANE ENGINE VALVE LTD.,RANEENGINE,,532988.0,INE222J01013
Golden Crest Education & Servi,GOLDENCREST,,540062.0,INE222U01010
KAUSAMBI VANIJYA LTD,KAUSAMBI,,538295.0,INE223P01026
Naturite Agro Products Limited,NAPL,,538926.0,INE223R01014
Greaves Cotton Limited,GREAVESCOT,GREAVESCOT,501455.0,INE224A01026
INANI SECURITIES LTD.,INANISEC,,531672.0,INE224C01014
SUNIL AGRO FOODS LTD.,SUNILAGR,,530953.0,INE224D01012
GACM Technologies Limited,STAMPEDE,GATECH,531723.0,INE224E01028
GACM Technologies Limited,SCAPDVR,GATECHDVR,570005.0,INE224E01036
BHARATIYA GLOBAL INFOMEDIA LTD,BGLOBAL,,533499.0,INE224M01013
Fermenta Biotech Limited,FERMENTA,FERMENTA,506414.0,INE225B01021
UDAIPUR CEMENT WORKS LTD.,UDAICEMENT,,530131.0,INE225C01029
Symphony Limited,SYMPHONY,SYMPHONY,517385.0,INE225D01027
GOWRA LEASING & FINANCE LTD.,GOWRALE,,530709.0,INE225G01012
Voltas Limited,VOLTAS,VOLTAS,500575.0,INE226A01021
Sadbhav Engineering Limited,SADBHAV,SADBHAV,532710.0,INE226H01026
HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI,,531979.0,INE227B01019
MM Forgings Limited,MMFL,MMFL,522241.0,INE227C01017
M. K. Exim (India) Ltd.,MKEXIM,,538890.0,INE227F01010
Indowind Energy Limited,INDOWIND,INDOWIND,532894.0,INE227G01018
Indowind Energy Ltd.,INDO-RE,,750759.0,INE227G20018
Kalpataru Limited,,KALPATARU,,INE227J01012
Clean Science and Technology Limited,CLEAN,CLEAN,543318.0,INE227W01023
Usha Martin Limited,USHAMART,USHAMART,517146.0,INE228A01035
BARON INFOTECH LTD.,BARONINF,,532336.0,INE228B01017
NACHMO KNITEX LTD.,NACHKNIT,,514328.0,INE228C01015
ORISSA SPONGE IRON & STEEL LTD,ORISSASP,,504864.0,INE228D01013
Asahi Songwon Colors Limited,ASAHISONG,ASAHISONG,532853.0,INE228I01012
Onward Technologies Limited,ONWARDTEC,ONWARDTEC,517536.0,INE229A01017
AJEL LTD.,AJEL,,530713.0,INE229B01015
Sagar Cements Limited,SAGCEM,SAGCEM,502090.0,INE229C01021
RR FINANCIAL CONSULTANTS LTD.,RRFIN,,511626.0,INE229D01011
COASTAL ROADWAYS LTD.,COARO,,520131.0,INE229E01019
KAISER CORPORATION LIMITED,KACL,,531780.0,INE229G01022
Nitin Spinners Limited,NITINSPIN,NITINSPIN,532698.0,INE229H01012
EVERGREEN TEXTILES LIMITED,EVERTEX,,514060.0,INE229N01010
Aryaman Capital Markets Limite,ARYACAPM,,538716.0,INE229R01011
EIH Limited,EIHOTEL,EIHOTEL,500840.0,INE230A01023
EIH Ltd,EIH-RE,,750647.0,INE230A20015
Creative Eye Limited,CREATIVEYE,CREATIVEYE,532392.0,INE230B01021
RAINBOW FOUNDATIONS LTD.,RAINBOWF,,531694.0,INE230F01014
